
12月 17, 2018 19:45:58.61 NEW SESSION
12月 21, 2018 17:44:49.03 [16852:9828:1221/174449.030:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:44:49.03 [16852:9828:1221/174449.032:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:44:49.03 [16852:9828:1221/174449.035:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:44:49.33 [16852:9828:1221/174449.338:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:44:49.34 [16852:9828:1221/174449.340:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:44:49.34 [16852:9828:1221/174449.344:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:44:49.34 [16852:9828:1221/174449.345:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:07.10 [16852:9828:1221/174507.105:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:09.03 [16852:9828:1221/174509.038:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:09.03 [16852:9828:1221/174509.038:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:09.34 [16852:9828:1221/174509.341:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:09.34 [16852:9828:1221/174509.344:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:09.34 [16852:9828:1221/174509.344:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:09.34 [16852:9828:1221/174509.345:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:09.35 [16852:9828:1221/174509.353:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:09.35 [16852:9828:1221/174509.354:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:09.35 [16852:9828:1221/174509.355:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:22.44 [16852:9828:1221/174522.446:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:27.10 [16852:9828:1221/174527.108:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:29.04 [16852:9828:1221/174529.040:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:29.35 [16852:9828:1221/174529.354:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:29.35 [16852:9828:1221/174529.355:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:29.35 [16852:9828:1221/174529.358:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:29.36 [16852:9828:1221/174529.360:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:29.66 [16852:9828:1221/174529.661:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:29.66 [16852:9828:1221/174529.663:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:29.66 [16852:9828:1221/174529.666:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:29.66 [16852:9828:1221/174529.667:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:42.45 [16852:9828:1221/174542.451:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:42.45 [16852:9828:1221/174542.451:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:49.36 [16852:9828:1221/174549.365:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:49.36 [16852:9828:1221/174549.367:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:49.66 [16852:9828:1221/174549.666:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:49.66 [16852:9828:1221/174549.668:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:49.67 [16852:9828:1221/174549.670:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:49.67 [16852:9828:1221/174549.672:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:49.67 [16852:9828:1221/174549.675:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:49.67 [16852:9828:1221/174549.677:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:49.68 [16852:9828:1221/174549.679:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:45:49.68 [16852:9828:1221/174549.686:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:02.45 [16852:9828:1221/174602.455:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:02.45 [16852:9828:1221/174602.455:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:09.37 [16852:9828:1221/174609.370:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:09.37 [16852:9828:1221/174609.370:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:09.68 [16852:9828:1221/174609.682:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:09.68 [16852:9828:1221/174609.684:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:09.68 [16852:9828:1221/174609.687:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:09.68 [16852:9828:1221/174609.687:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:09.69 [16852:9828:1221/174609.692:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:09.69 [16852:9828:1221/174609.694:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:09.69 [16852:9828:1221/174609.694:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:09.69 [16852:9828:1221/174609.694:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:22.46 [16852:9828:1221/174622.459:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:22.46 [16852:9828:1221/174622.462:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:29.37 [16852:9828:1221/174629.373:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:29.37 [16852:9828:1221/174629.375:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:29.68 [16852:9828:1221/174629.686:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:29.68 [16852:9828:1221/174629.687:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:29.69 [16852:9828:1221/174629.697:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:29.69 [16852:9828:1221/174629.699:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:29.70 [16852:9828:1221/174629.699:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:32.76 [16852:9828:1221/174632.760:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:39.34 [16852:9828:1221/174639.348:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:39.66 [16852:9828:1221/174639.662:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:42.46 [16852:9828:1221/174642.466:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:42.46 [16852:9828:1221/174642.466:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:49.37 [16852:9828:1221/174649.376:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:49.38 [16852:9828:1221/174649.381:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:49.69 [16852:9828:1221/174649.692:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:52.11 [16852:9828:1221/174652.118:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:52.76 [16852:9828:1221/174652.762:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:59.35 [16852:9828:1221/174659.353:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:59.66 [16852:9828:1221/174659.667:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:59.66 [16852:9828:1221/174659.668:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:59.98 [16852:9828:1221/174659.982:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:46:59.98 [16852:9828:1221/174659.984:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:02.46 [16852:9828:1221/174702.468:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:02.47 [16852:9828:1221/174702.470:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:09.38 [16852:9828:1221/174709.383:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:09.38 [16852:9828:1221/174709.387:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:12.12 [16852:9828:1221/174712.122:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:12.12 [16852:9828:1221/174712.125:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:19.67 [16852:9828:1221/174719.670:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:19.67 [16852:9828:1221/174719.670:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:19.98 [16852:9828:1221/174719.988:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:19.98 [16852:9828:1221/174719.989:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:19.99 [16852:9828:1221/174719.992:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:19.99 [16852:9828:1221/174719.993:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:22.47 [16852:9828:1221/174722.477:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:22.48 [16852:9828:1221/174722.479:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:29.38 [16852:9828:1221/174729.388:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:29.39 [16852:9828:1221/174729.392:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:32.12 [16852:9828:1221/174732.128:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:32.13 [16852:9828:1221/174732.131:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:39.67 [16852:9828:1221/174739.674:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:39.67 [16852:9828:1221/174739.674:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:39.99 [16852:9828:1221/174739.991:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:39.99 [16852:9828:1221/174739.992:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:39.99 [16852:9828:1221/174739.996:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:39.99 [16852:9828:1221/174739.998:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:42.48 [16852:9828:1221/174742.482:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:42.48 [16852:9828:1221/174742.483:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:49.39 [16852:9828:1221/174749.391:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:49.39 [16852:9828:1221/174749.397:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:52.13 [16852:9828:1221/174752.131:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:52.13 [16852:9828:1221/174752.134:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:59.68 [16852:9828:1221/174759.682:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:59.68 [16852:9828:1221/174759.684:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:59.99 [16852:9828:1221/174759.995:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:47:59.99 [16852:9828:1221/174759.997:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:48:00.00 [16852:9828:1221/174800.008:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:48:00.01 [16852:9828:1221/174800.010:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:48:02.48 [16852:9828:1221/174802.486:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 17:48:02.48 [16852:9828:1221/174802.487:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
